,Raga,Taokas Ts82,Chuukese,Proto-Mon-Khmer,Jawe,Muyuw,Novol (Usus - Dixon Reef),Hoanya Ts82,Dayak Ngaju,Saliba,Saek,Surigaonon,"Bontok, Guina-ang",Kapampangan,Kavalan F69,Tagalog,Gumawana,Kilivila,Molima,Babuza Ts82,Wedau,Sowa,Pazih F69,Maisin,Mota,Bwaidoga,Motu,Yami,Rapanui (Easter Island),Neve'ei,Itawis,Tomoip,Sudest,Papora Ts82,Novol (Bangir),Mwotlap,Kusaie,Lenakel,Suau,Shan,Itbayaten,Tawala,Wogeo,Neve'ei (Vinmavis),Itbayat,Siraya F69,Gapapaiwa,Tolaki (Konawe),To'ambaita,Pukapuka,Hiw,Takia,Aneityumese,Lao,Marquesan,Lala,Favorlang OL03,Lelepa,Mapun,Nahavaq (Benour),Sahu,Kuanua (Makada),Palawan Batak,Kalaw Kawaw Ya,Enga,Merei,Malagasy (Tandroy),Kerinci,Lote,Misima,Tolo,Kiribati,Tugun,Rarotongan,Dixon Reef,Nalik,S.W. Palawano,Amis (Central),Puluwatese,Proto-Lampungic,Asilulu,Proto-Chuukic,Imorod,Iraralay,"Futuna, East",Malagasy (Tanala),Äiwoo,Roro,Mangareva,Shark Bay,Malay (1600),Woleaian,'Auhelawa,Kavalan LTs,Ulithian,Puyuma (Chihpen F69),Malagasy (Sakalava),Babuyan,Saipan Carolinian,Ura,Isamorong,Mentawai (Ngangan Sakalagan),Atayal - Squliq F69,Sengseng,Ivasay,Futuna-Aniwa,Proto-Oceanic (Blust),Proto Northern Central Vanuatu,Samoan,Wetan,Inonhan (Dispoholnon),Nyelâyu (Belep Dialect),Ilonggo,Pangasinan,Manihiki,Old Javanese,Maguindanaon,Dehong,Balinese,Kuot,"East Sumbanese, Lewa dialect","Uvea, East",Proto-Tibeto-Burman,Waray-Waray,Inabaknon,Sewa,Klon,Tuamotu,Nukeria,Pazih LTs (Auran),Proto-South Sulawesi,Nanumea,Houaïlou,Tungag / Tungak / Lavongai,Chamorro,Saaroa F69,Vaghua,Dalkalaen,Rurutuan,Seediq F69 (Sakura),Cemuhî,Waropen,Apma (Suru Mwerani),Kapingamarangi,Iban,Butuanon,Bughotu,Tonsea,Sungwadoga (Rata),Sakao (Port-Olry),Lau,Nengone,Wampar,Tikopia,Tai Phake,Niue,Tai Aiton,Dehu,Enggano,Gedaged,Rennellese,Sasak,Biliau,Waima'a,Teop,Hewa,Old/Middle Javanese,Savu,Avava,North Ambae (Havai),Proto-Malayo-Polynesian,Masbatenyo,Yapese,Sungwadaga (Roŋnawo),Mouk,Ibaloi,Carolinian,Sungwaloge (Nalemba) as spoken at Nasawa,Vaeakau-Taumako,Palembang Malay,Dobu,Sio,Cebuano,West Makian,"East Sumbanese Kambera, Southern dialect",Tolaki (Mekongga),Urak Lawoi',Kusunda,Ponapean,Tengger (Ngadas),Alune,Keapara (Kalo Dialect),Wolio,Yogad,Ayta Mag-antsi,Banoni,Proto-Central Eastern Malayo Polynesian,Nduke,Tahitian,Batangan
Raga,0.0,0.7976717940179476,0.8417479874622736,0.9064284755384233,0.8248906186406185,0.8246970177258638,0.7560862314768557,0.7636490675481502,0.770767896125039,0.7559334519479451,0.8850943015991561,0.7492589938242112,0.8294640589111741,0.7884168873454586,0.8393178893178894,0.8087589130446271,0.760987267032082,0.7592534525548879,0.768355291615601,0.8069556237413379,0.7951679847929846,0.7529187315952024,0.8239998832782343,0.7907563541985647,0.6727980285297359,0.7400620462158923,0.7116781278264526,0.8030585271791305,0.7309317803160166,0.7702131885629426,0.7939908186284997,0.8386709388495107,0.816969063579233,0.7862227328227326,0.7598410798139055,0.8234931201277356,0.8389569392081958,0.8525002091504558,0.7534138170856924,0.8969272129986421,0.7866965830733943,0.7777715481797116,0.7561228123728124,0.8139316035912894,0.7870432491485121,0.7795112652847452,0.7890471394547478,0.696288798920378,0.7331948366804137,0.7247641114865995,0.8428024395846178,0.7792966561082502,0.830154095763233,0.9085250364235873,0.7451907593211942,0.7625066600066603,0.7947831233806846,0.7390063640063635,0.7760546211267363,0.769091228216228,0.8214960068276392,0.848950520379092,0.7663514589985178,0.8466489373340339,0.8731621311570552,0.6793332484508962,0.8291549335238655,0.8205740239659838,0.8238827247057066,0.7714594282529064,0.6740029986353515,0.7734313763159917,0.7534249192016181,0.7261203443021625,0.789544522269241,0.7790578081338948,0.7706331414465384,0.7887705155821098,0.8431232255027434,0.7742277466542171,0.7462541426827143,0.7278573856698851,0.7890547723881058,0.7817977217977214,0.7154054876542915,0.812090060046791,0.8284569965729381,0.7477978956166873,0.7102631165131165,0.779655612244898,0.8037849098332966,0.7633138782235165,0.774565923207227,0.796049192699911,0.7922025505358831,0.8477756892230579,0.8050471192815692,0.7913282836649672,0.8362458028083027,0.8193768037518039,0.7919027915059659,0.8186649916808649,0.8364359846502701,0.8289746068933888,0.7973935562645237,0.7244872211122211,0.6449305095344696,0.5338511282955728,0.7336528682957258,0.7669079902064198,0.7920508727771299,0.843218517171256,0.7592120930637677,0.7817901939330508,0.7198465758905316,0.767390519533377,0.7913812774527068,0.8841608502056264,0.795470349756064,0.8617119804351276,0.7553648128521226,0.6963109421442751,0.8549795615013007,0.7690742295814765,0.7868739376092321,0.7788333461410379,0.8676320207570206,0.7025909696364236,0.7073092643666806,0.7884599241570392,0.7162424343875954,0.6961430820641348,0.8683530942741473,0.7730899745415867,0.7550180813338709,0.8034788882614963,0.7881192209404503,0.7586549363335067,0.7594007711864855,0.8624664933175572,0.844210622710623,0.8016423846734724,0.6638527730439495,0.7094112595442381,0.7834298241441099,0.753203495069524,0.6740347682376663,0.7990132143242192,0.6227282505853933,0.8466787508024626,0.7118545533986711,0.8444915653452237,0.8507468619582023,0.7068862729310492,0.8882387801899996,0.6806454458240172,0.8890943517847073,0.8550737179487183,0.8746173084447566,0.7869543650793659,0.7102602629301662,0.7990176225890505,0.7710799344226309,0.7209794520474132,0.7544922161172165,0.7488894626575784,0.8328484457097174,0.7641074508147677,0.7487549249147194,0.547146200360486,0.7126885414198846,0.7464797939188182,0.8607893170094129,0.6093016771588196,0.8172522075836992,0.7932543962394702,0.8364567531234203,0.6476246901246899,0.6977846907993968,0.7924434295862872,0.7666495058286106,0.7800722902527025,0.784590132090132,0.8182407407407406,0.7311015476040109,0.7015280876183128,0.7783840947546529,0.8867580621992385,0.8237815887815889,0.8117752565786273,0.7399409717266863,0.7236403921612785,0.7166164067863094,0.7945520174270174,0.7800640560792843,0.7885996878264919,0.6962001009194884,0.7787370258662124,0.7331262620926082,0.7837406347761375
Taokas Ts82,0.7976717940179476,0.0,0.8767365967365964,0.8716347144918569,0.8513670412479933,0.8278599953018554,0.820540748140748,0.7338099995242848,0.7848299136760671,0.8104443950147066,0.895641266571499,0.7979971363692289,0.8243783348434507,0.8052076769384456,0.8272315416065416,0.7959011501319185,0.7952622055378941,0.8043983793983788,0.7943975725488319,0.7181600053693069,0.7944734909898842,0.8323775922613127,0.7882059997294368,0.8159937858284961,0.801577280743947,0.7912227595000699,0.7766567833875517,0.7742154798606405,0.7974997665473852,0.8434011724709393,0.7820200041130271,0.8829543426658807,0.8565362834230754,0.710324186171644,0.8573730436230431,0.860871557383185,0.8338050612440852,0.855373198230341,0.8147747190085893,0.8897860472860472,0.7694486069486064,0.8077996754826015,0.793855051335366,0.8486977466977457,0.785264093115332,0.755247067747067,0.8095612599960422,0.797995754245754,0.8246062722806906,0.8090748354209889,0.8899826988409665,0.8091271762425601,0.8084892698338071,0.9036795669608169,0.8137480521201448,0.8145939939689939,0.717771664031506,0.7978376290376286,0.7981349184837553,0.8461491046136714,0.866145011266962,0.8470904095904095,0.7891988335738326,0.8146007746593678,0.8697673965819123,0.7921064472717363,0.8567068781912525,0.8128178765678762,0.8553382487078135,0.8170681549779907,0.8121508121508116,0.821875002688956,0.8113176014338803,0.8066879718042504,0.8051385761131522,0.7986284490486167,0.8167457542457538,0.7908605283605281,0.8767632524707992,0.78247392798174,0.7940140547283401,0.818040194810106,0.7842607623857617,0.7906223249443581,0.7925129994897432,0.8308656837953705,0.8893415131876669,0.8227015048443614,0.7861776019256329,0.8359468859468853,0.7954451196186724,0.8490229110512123,0.7953759284194059,0.7753382921987567,0.8175267108777746,0.7934761940859499,0.8300760608900143,0.7811924077672103,0.8879488364925254,0.861331835726997,0.779301647426647,0.8156192373934302,0.8261449334978741,0.8585061297246168,0.7780206021802655,0.795148663441346,0.7568593628593623,0.7952227417391348,0.8234820734820728,0.8278483072483069,0.8191761941761938,0.8618572745532429,0.7763529536785351,0.7809764380918222,0.7987187591169891,0.7852591852591846,0.7982935654089497,0.866900455272548,0.7959342580496422,0.842492174492174,0.7965275927775924,0.8093430704086438,0.8670244638134544,0.7944869514636951,0.806282980687742,0.8080720580720572,0.8724296352614932,0.7833582643106448,0.7969116994116988,0.7559275995322497,0.7899589206311887,0.7954229477338716,0.8799874795637503,0.8019509508348789,0.8016766780228312,0.8027106880048053,0.7960031031770158,0.8348965930824334,0.798873540988925,0.8538869762010252,0.880133449227937,0.8114394187564918,0.823859055406674,0.788353431943175,0.7895412920412915,0.7696750708378606,0.8176567963969533,0.8055028950377783,0.8004343092804629,0.8981424083988183,0.8239107012916531,0.835124608549805,0.8467398935347651,0.7985016095016088,0.8810982853951599,0.8031681732901241,0.8967010101010099,0.8548426036329253,0.8402701830333408,0.8233352570216969,0.7970508173996543,0.8217730560038247,0.8032940500045758,0.8103889599983344,0.8171688504333127,0.8328657453657451,0.8169431362288504,0.84184857137613,0.8147437463969717,0.8185701691470915,0.7460633856125655,0.7595795677191018,0.8754999701153546,0.8057955079108919,0.8491298150962014,0.7839034012862133,0.8523376213949979,0.7877765823919668,0.7857931001631786,0.7933944901252586,0.8054896151207618,0.8334217894135245,0.80478088151165,0.8338411353241855,0.7978948872649656,0.802074661449661,0.7794207841338979,0.8659939159939154,0.8589137785291627,0.8103821465890424,0.8150397892705578,0.7818980294623671,0.7683512244535861,0.8088767313176762,0.7837292568542563,0.8193476908043832,0.7426140949446031,0.8348775369929212,0.8111446032599876,0.7887800471133799
Chuukese,0.8417479874622736,0.8767365967365964,0.0,0.8968544835036982,0.8544574026191679,0.8592319139194142,0.8614803165584416,0.8578451619736022,0.8501171579743009,0.8583732424312142,0.9060332871012488,0.8530883367839891,0.8604985292485299,0.8543386243386251,0.87477262977263,0.8486507936507942,0.8528367216420893,0.8707678286625664,0.8728235967926695,0.862445887445887,0.870310217560218,0.8678849745026221,0.8819931643385258,0.8523314625073425,0.8566356949283781,0.8587773337773345,0.8491813210712734,0.8789479504303629,0.8283583548361874,0.8549271746316086,0.8162104133118633,0.8900147735862022,0.8754049779473513,0.886659451659451,0.8670924636957246,0.85679181929182,0.8391780330222544,0.8674154799770567,0.8614668606856113,0.9094009826152686,0.8574398226572143,0.8676920585083855,0.8492549797696861,0.8659525465808192,0.8528968253968259,0.8522492087409219,0.8659632788708879,0.861161833154314,0.8392531080031086,0.8447915587867747,0.8901559798837031,0.8354478184188338,0.8697189443382336,0.8956924315619972,0.8326144467448819,0.8693335611756665,0.870001671769965,0.8353801753801754,0.8426852661227665,0.8666391386391392,0.8940111758989313,0.8685209895924185,0.8683430948136831,0.8936856679645143,0.8857395565517399,0.8532955606485016,0.8898634402275187,0.8902727925340996,0.8663042581986686,0.8514363354037272,0.8393965919701217,0.8353132978132982,0.8294055324395136,0.8323175362649045,0.8574543589993033,0.8482064583966762,0.8572226019594447,0.8406793957518599,0.5212636259323005,0.8418650793650799,0.8453507972596647,0.667897727272727,0.8550384800384803,0.866736866736867,0.8343244474823427,0.8777835012210021,0.8865750325895255,0.8646026419516347,0.8317218048835698,0.8495535714285717,0.857279399214883,0.6570137693631665,0.8747686492251717,0.8534347231715655,0.7132401108591584,0.8664160401002508,0.8729016066336649,0.8672509372258117,0.5578050595238098,0.8761190476190481,0.8621504157218444,0.8629294647151796,0.8791252398395256,0.8730319877528001,0.8575439494794331,0.8290157620157628,0.7917663194890918,0.8227954144620809,0.8329509379509387,0.8354130308318793,0.8541034849694069,0.8737705426212405,0.8470207888868181,0.8526757369614514,0.8188008420151279,0.8330404383975817,0.8786621315192751,0.9091664692410966,0.8454667422524571,0.8772953855727762,0.8485738457819677,0.8310766394099734,0.8770925761608992,0.853479411088107,0.8679271708683477,0.8621666794743716,0.8964917027417031,0.8327497558558165,0.8294738222967891,0.8724587912087916,0.8355180064857487,0.845177527151212,0.8912415654520925,0.8390548340548339,0.8369284224547384,0.8660353535353537,0.8581662595629079,0.8413737717309147,0.8706024531024533,0.8887156135826351,0.860309523809524,0.854374799063919,0.8453371247488897,0.8399547704068984,0.8589531368102803,0.8506227690438218,0.8456518253619706,0.8495819438403168,0.8269914609200322,0.8966372115856651,0.8377500495147558,0.8761206138035413,0.8629907320628968,0.8105498840573473,0.9167499032133183,0.8322324925641255,0.9143239867859162,0.8604523809523816,0.8902218626735615,0.8441158234126989,0.8364462937278473,0.8660298563870001,0.8453604447986469,0.8556692094313457,0.8637387057387058,0.8465876849934829,0.8690032029627408,0.8770344560588467,0.8750531827851418,0.8579027850456423,0.8316789070520414,0.8534843205574918,0.866758839246878,0.83365515436944,0.8755071202585017,0.8420891573876649,0.46186992020325374,0.841366213151928,0.8516861542596842,0.854319727891157,0.855691779199242,0.8567593775068008,0.8488416477702196,0.8645480599647265,0.8406951286261639,0.8556719178899627,0.8576524856981717,0.8960247432306255,0.7637112622826909,0.8661940431603355,0.8499357520786095,0.8641170565722994,0.8369375096316851,0.8569761904761909,0.8720469744581424,0.8475863197512683,0.831689342403628,0.8626585402901195,0.8578239468864471,0.8544848314079082
Proto-Mon-Khmer,0.9064284755384233,0.8716347144918569,0.8968544835036982,0.0,0.9032891944656655,0.8714995822890563,0.9024761904761905,0.8515194376580517,0.8607267514335577,0.8757120072909548,0.8766922818510119,0.8705367585630747,0.8605134047239309,0.871058755090169,0.8369534948482312,0.86524349704978,0.8804747788443442,0.8911466165413534,0.8947383141203369,0.8689717762552404,0.8976764526764529,0.8894494394494399,0.836382687225384,0.87281913593389,0.8822702589807857,0.8777941022354433,0.8752147413989525,0.841108296465439,0.8804112554112554,0.9103469409921023,0.8650455927051677,0.8921323150380744,0.9064337502987811,0.8757610874867511,0.9090584845049133,0.8978475858057012,0.8972134526001935,0.8896893295829468,0.8968838137872229,0.889026651068536,0.8508105797788338,0.8891266805631448,0.8736567354214418,0.9027005034107308,0.8719877344877344,0.8740803874840022,0.8868611732646824,0.8986273744470461,0.8851737267967638,0.8869565960355434,0.9083526383526384,0.8816436925647453,0.893241678955965,0.8780852655198204,0.8985505430242279,0.9005570502729596,0.8835958901466925,0.891468253968254,0.8711092405536853,0.9057004655905759,0.8880952380952382,0.878467547577495,0.8722107532801174,0.8775088288904083,0.900918510501844,0.885851202079272,0.9102013677811556,0.8406171393876312,0.8838461276942952,0.8963801218161683,0.8947885005065862,0.8774561564244105,0.8918958492487906,0.8874958228905595,0.8909593303765085,0.8606046811249123,0.8758563074352549,0.8302818044839322,0.9048249763481552,0.8282351712614868,0.8819641959347843,0.8842592592592593,0.873618635332921,0.871190727876774,0.8815873015873019,0.9057361216091376,0.9255416981607463,0.8963771839671119,0.8826804915514592,0.8964082214082214,0.8503991460131811,0.8979493087557603,0.918293672139826,0.8397531787584144,0.8873567977915803,0.837504509379509,0.9103237259816214,0.8744362043542373,0.9129575639779718,0.9104397254397257,0.8763280122655122,0.9027510398098636,0.8443216175359027,0.8566849816849816,0.8732544270116522,0.8683963333963334,0.8383861911035823,0.8794861447403821,0.8862122897463215,0.8911999458874459,0.8591459937268322,0.8807907293116666,0.8760687704108758,0.8713911742707555,0.8752125384655507,0.8396035901271501,0.8810313305077705,0.8885589199447894,0.8515000415523979,0.8672980794527757,0.8666929755327547,0.8694509497788186,0.8426521602018289,0.8789513677811552,0.8663871821129886,0.872513848159009,0.8748236331569667,0.875488176697854,0.8852582213108533,0.849164796808776,0.8745894909688016,0.8734871031746029,0.9168824470548608,0.8565116719372035,0.8693316624895572,0.8653869522290576,0.8952474966111328,0.9032467532467531,0.8751220129492383,0.8396570994836893,0.9081564872325744,0.9032362733480056,0.8969461613846645,0.8795439554060247,0.8252493143854404,0.8801817042606519,0.906150413913572,0.8830885926938561,0.8734978227124824,0.9228717744080873,0.8880404574849021,0.9112748803224999,0.8917892812555732,0.8742231192231195,0.8851169368456603,0.8716585245914852,0.8705913134484564,0.9009273636991029,0.9169818754925132,0.8758340059187516,0.8757621567145378,0.8389053209733838,0.8829303861122045,0.8824658054711246,0.8642019363486757,0.8615205341395819,0.8641502627351682,0.8964795008912659,0.8997892565689175,0.8755612770010678,0.8374453024453025,0.8945732016210745,0.893811422495633,0.8802042489215266,0.8945913691395617,0.8642445138346774,0.899359645238766,0.8806135400376243,0.8696310596310599,0.8549114933931689,0.8932689832689839,0.88567835098734,0.8857703814510102,0.8800595238095238,0.8715877259994911,0.8960187353629974,0.8546252204585539,0.8731349206349204,0.8922338568935425,0.8613569967864444,0.8919118258123493,0.8864090800730354,0.8817418101992575,0.871415489272632,0.8519731649565903,0.8798394963199435,0.8305380163114969,0.8892188805346702,0.8941979949874692,0.8674369747899157
Jawe,0.8248906186406185,0.8513670412479933,0.8544574026191679,0.9032891944656655,0.0,0.8324657006923022,0.846631028545922,0.85999448664543,0.8382112032847331,0.8417131172057283,0.9119721903303998,0.8492939953335993,0.8697866902074828,0.8623728123728128,0.8820470658868453,0.8462813330460387,0.8505919496835874,0.8426000108266122,0.8570611333111336,0.8557181584755112,0.8445811841220007,0.8522847755259821,0.8582336534717487,0.8476931188469652,0.8452528262229758,0.8516604105609338,0.8263045793833973,0.8707901500209194,0.8291961946484562,0.8500956535047444,0.8502519454011993,0.8569857634195871,0.8463501014079051,0.8657160007569836,0.8585796456629791,0.8570378991561259,0.857690585767509,0.8591105711708729,0.8681783789496558,0.896815221815222,0.8400821812950522,0.8723186463420843,0.8421837514802339,0.861306217423239,0.8394754644754646,0.8572848683018175,0.8510141247641246,0.8708485958485959,0.8440665792882541,0.832661905691462,0.8805216216383732,0.8451839964216202,0.828403389931887,0.8966654821132435,0.8298892678203024,0.8425295731747346,0.8643485213836974,0.8239737163421369,0.8518609690639395,0.8542515604054067,0.8711680806240393,0.8715011431923203,0.8473139641172431,0.8743941813523095,0.8672968367268891,0.8486174151935019,0.8776394438894441,0.8734828277135968,0.8486300328212091,0.8329850088183426,0.8525479242979244,0.8294265278176168,0.8336874236874233,0.8344104308390027,0.8309075981489775,0.8233158368633225,0.857221951556927,0.8516454661977052,0.8439185899308597,0.8548764886704588,0.824296620464962,0.8294889439398103,0.8472100966666183,0.8412602520935852,0.8251002965288682,0.8666950761010171,0.8746152637241746,0.8523134650685669,0.8294611028279373,0.8378499278499276,0.8542239221797235,0.8347185704547664,0.849748075998076,0.8578159115104925,0.8478669404072625,0.8738339766565572,0.879799770563318,0.8396098460531449,0.8539657264179553,0.8408149248710474,0.8425578325578326,0.8704511487298371,0.8560689934285439,0.8506885439875131,0.8510085065333681,0.8189177036115811,0.800403580706611,0.835852885852886,0.845339015559604,0.8405621857234762,0.8688202601995705,0.7377227677650937,0.844653553890007,0.8488817963082669,0.8295893458393458,0.8460790299025592,0.862321638056932,0.8857537978096354,0.8333322859058152,0.8711102161363945,0.8486659138213539,0.8277109059325555,0.8704078299619695,0.8447448350433422,0.8508984842318176,0.8572744763653852,0.866535870460289,0.8225722587835992,0.8133644133644133,0.8556114930499176,0.8296244578012529,0.8335373258760355,0.8362810392222157,0.8056575690681645,0.8578807208117557,0.8642592130092127,0.8975043422486603,0.8505112942612941,0.8541050860903807,0.8798879475108985,0.7492957439386009,0.841526844701448,0.83839521728969,0.8187400587400583,0.8518174363762604,0.8483038308161464,0.8453895744940524,0.8404810023036631,0.8325000979412741,0.878985283722126,0.844833583083583,0.8533250745937313,0.8578074118863594,0.824362060841653,0.8842588522588523,0.8162454909837108,0.8885405537749288,0.8449974770127833,0.880060970257048,0.837187078060094,0.8224617146258935,0.8500827195680134,0.836757240205516,0.8254595543345544,0.846527622037826,0.8649206652938002,0.8630171110940338,0.8454959473803695,0.8365799691196518,0.8451040245157896,0.810787731726818,0.8500859279609279,0.8501339929911356,0.8272981511952102,0.8647227223498413,0.8454794777871705,0.8730597724154427,0.8261910203086676,0.8287383912383912,0.8452840324163851,0.8359620497945376,0.8633623832308042,0.8540822739352151,0.8547532328782329,0.8519063571827391,0.8622374847374846,0.8464543269230771,0.8974520793797902,0.8506830723742487,0.8493051169775311,0.8573129892982839,0.8495768790764403,0.835723443223443,0.8714929257455031,0.8570444811377452,0.8491341550865362,0.8184337970607397,0.8497783551970748,0.8624878952465161,0.8276297776297774
Muyuw,0.8246970177258638,0.8278599953018554,0.8592319139194142,0.8714995822890563,0.8324657006923022,0.0,0.821042889629277,0.8092443122816948,0.8105998168498174,0.7682000308213901,0.8997549019607849,0.8051955090979482,0.8458659059387222,0.8176587301587304,0.8344849896480331,0.8269822191697197,0.7393394978595608,0.661904761904762,0.7597494186872424,0.8266501084846404,0.8237445971114319,0.8537903927755414,0.8525750435906692,0.8369235282114069,0.8244981325863678,0.7842569658291308,0.8306514071006831,0.8335944218519975,0.8409855484482348,0.8414188078367186,0.8176403406891208,0.8675355026917525,0.8439002443263807,0.818629846855653,0.8320440579951448,0.8412775466173525,0.885118050570312,0.8412107282156793,0.7891744817137487,0.8803539142481454,0.8160477332807431,0.8230137705265256,0.8176567656765679,0.8441523096786259,0.8080162929369277,0.8239605521728423,0.8171238294189109,0.8525990548891305,0.8312735538463694,0.8355433214128866,0.869234126984127,0.8172725512969414,0.8265985290219982,0.897793263646922,0.8493354137771614,0.8200182239864777,0.8340331534912816,0.8368513035611482,0.8166545832807973,0.8311556673365718,0.8518030118030113,0.8357345378979998,0.8255781703362348,0.863825050419253,0.853973039432223,0.8296722990271373,0.8826202324364091,0.8452781786115121,0.8577934218559219,0.764751929915864,0.8321055319817698,0.8384167612322954,0.8254046062869597,0.8470976152135575,0.8161101383011491,0.8212795552959489,0.8134787087912083,0.8142688882932783,0.8683453583453588,0.8343764733616222,0.8318085173902006,0.8393038548752837,0.8026165914463786,0.8048993428069515,0.8295222758990874,0.8606642009554634,0.8609872241579558,0.8273729086229082,0.8415779077907791,0.8396022297808013,0.8317824967824966,0.8562698412698413,0.8081919901592036,0.8164922168545357,0.8561759889140839,0.8477303266985802,0.8740664059504644,0.8100970017636685,0.8835729260257562,0.8620335497835502,0.8074871924078276,0.8258960884629329,0.8459550118389896,0.8402445411328663,0.8077842127842128,0.8338194189952981,0.7881616448780626,0.8238264099966226,0.833768208287439,0.8173007474594773,0.8303044569993725,0.8392101569823273,0.8076449449637856,0.8147893772893776,0.8329711878054422,0.8157013125763126,0.815903540903541,0.885072186328468,0.8278197496947498,0.8481152924829084,0.8221675574991898,0.8270995302883056,0.8493973214285709,0.8180642663569497,0.8146236052176645,0.7655507026042736,0.8736689342403628,0.8313954044821387,0.8321189227439232,0.8313588380335957,0.8169026169026166,0.8284468929415734,0.865280927185689,0.8090932365125907,0.8344524369886689,0.8549503623274116,0.8389501559892624,0.8489252645502644,0.8420801420801423,0.8767566806336861,0.8584007936507936,0.85096519510582,0.8440863729230069,0.8335619428361362,0.8199690934065932,0.8078157349896489,0.8314801323337911,0.8296843521481208,0.8092552346158114,0.8900711407188096,0.846048983856866,0.8499686996010527,0.8400234768110412,0.8254026264076516,0.8826038748832871,0.8374053495187517,0.8851392938127635,0.859741166148201,0.8637223366271302,0.8016891049613563,0.828326330532213,0.8290100524475524,0.8003995533656552,0.829783302209773,0.8378169848019094,0.8295644599303136,0.8318811033927308,0.8624377528789298,0.8330578172547086,0.834379696158542,0.785956349206349,0.8038962807345166,0.8384430920662804,0.8273108435368054,0.8450991304582466,0.8224146825396826,0.8770874782296105,0.8080540986790988,0.8402103370083664,0.8267628205128209,0.7780158730158732,0.8354187838643796,0.8150946275946276,0.8564065255731926,0.8249076693383625,0.8536865382285225,0.8438359788359789,0.8872152194211017,0.8592891483516484,0.8344856963501027,0.8433112026862031,0.8103094223646593,0.8168611889200124,0.8262642577969215,0.8198189990281828,0.8366505456349208,0.7835938135938132,0.8421631776704245,0.8473089073817232,0.8208900226757365
Novol (Usus - Dixon Reef),0.7560862314768557,0.820540748140748,0.8614803165584416,0.9024761904761905,0.846631028545922,0.821042889629277,0.0,0.8030553837696693,0.8178781866281861,0.8230718842560946,0.8990920161555083,0.8101163894584945,0.8497524113313589,0.825769976551226,0.8486706768683511,0.8197555916305911,0.8329533219696462,0.80430401485089,0.8144154222805908,0.8383544937649411,0.8326077383454431,0.7941517400727925,0.8386321548821546,0.8336057688516706,0.741604632874474,0.8021292332744839,0.8094760242666006,0.8298687499507171,0.8219859889214722,0.7278083466241354,0.8354342747199889,0.8464782830017207,0.8358500070390311,0.821424993739043,0.41978705763236146,0.8200409977753728,0.8636044511044512,0.8421809425798785,0.8150114866406996,0.9068763123450626,0.8323603243760308,0.8405593179073844,0.8058057781462036,0.7275431475431471,0.8204846423417852,0.8127173256637534,0.8286447212917801,0.797683982683982,0.8176582579723939,0.8098588729478781,0.84453916552847,0.8118808384597859,0.8422936946417607,0.9059833024118743,0.8143155236576289,0.8070987236241468,0.8345353844016946,0.7853847088901434,0.8115385053542947,0.7144261788240839,0.8465571261151364,0.8312885176166427,0.8265329792946072,0.877193909891278,0.8642555856841571,0.7625908060193773,0.8345836787326149,0.8477050727050727,0.8329264925392645,0.8265609309468958,0.7914347557204705,0.8229059390901498,0.7979566340092654,0.8169354351291523,0.548461518521399,0.8047503876983643,0.7990876022126018,0.8164171513377858,0.8264515577015572,0.8136714740992814,0.8218691478772122,0.7904368358913813,0.7977857391650491,0.7988127069009415,0.8043305153252798,0.844422419685578,0.8747580517214028,0.8223037154691831,0.8075975569291077,0.8272062852759055,0.8064045773348099,0.7918705488060317,0.8520729433010131,0.8173434041235085,0.8332284711521994,0.8588799618460637,0.8280754440440307,0.820304725632594,0.8309035594035589,0.84524336024336,0.8129119603257531,0.8152668713715219,0.8471413202182427,0.8347977419405995,0.8204807051298271,0.8059466793073344,0.7724596192338121,0.7461652440465997,0.8170253068690566,0.7943643004722548,0.8261833900226754,0.8599954128844286,0.8037903341568261,0.8235934493746994,0.8134948550127118,0.8183107112794611,0.8309164938071188,0.8907240857775618,0.8358619678932176,0.8631138637932116,0.8136918791085452,0.8005343490150119,0.8701037888537881,0.8163630667578037,0.8234620137545664,0.8236679986679984,0.8625636746118673,0.8069879935902035,0.8023362343674837,0.8097714240384392,0.801512408968549,0.7861665635951348,0.866485774112893,0.7843266155766151,0.8068312286898675,0.8264562922457656,0.8009112129700361,0.7932776494126182,0.8290394790394792,0.8749446434791264,0.8541223571114874,0.8306533007650324,0.7842264290676988,0.8046428523307133,0.7915435981842225,0.809250885821566,0.8084550391129339,0.8192606695224491,0.7255151532495282,0.8483535191400358,0.8308590439542822,0.8551258999671698,0.856397036172317,0.7910112710112707,0.8910635073333488,0.7861003696677854,0.8983198201430246,0.8604548983625067,0.8750947902672036,0.8047518611439066,0.7812223741171106,0.8158968780062531,0.8060156645522496,0.8121018313837464,0.8254854131903314,0.8193894819549271,0.8431850350640157,0.8342604044985,0.703435318435318,0.7759236856893104,0.7753093826463379,0.8073350664620506,0.8595742390245007,0.7602103625541118,0.8199040887637379,0.8203510003510002,0.8494547881910519,0.7191907918470415,0.7851563633309664,0.8004122324434825,0.8134775550536414,0.8210822105485021,0.8080926452020201,0.8446691033517374,0.8198212928051634,0.8130493506493502,0.8149480920314247,0.9002111653385536,0.8482984607984609,0.8626826020344531,0.8014719366281864,0.8014751748061735,0.7971828850818212,0.8325688954765037,0.8331317139650466,0.8260213870549068,0.7705148709315371,0.8299849655870598,0.8335669711324162,0.8316997467940861
